HICORN,748,1,H1
HICORN,746,1,H2
HICORN,730988,1,H4
HICORN,976,2,J2
HICORN,291,2,J3
HICORN,189,2,J6
HICORN,749013,2,J8
HICORN,750269,2,J10
HICORN,958,2,I7
HICORN,730988,2,I5
HICORN,986,2,I3
HICORN,179,2,I1
HICORN,747,2,H2
HICORN,966,2,H3
HICORN,899,2,H5
HICORN,953,2,H8
HICORN,890,2,G10
HICORN,895,2,G9
HICORN,877,2,G3
HICORN,466,2,F1
HICORN,967,2,E8
HICORN,979,2,E4
HICORN,997,2,E1
HICORN,744,2,A1
HICORN,743993,2,A2
HICORN,981,2,A3
HICORN,989,2,A4
HICORN,977,2,A6
HICORN,888,2,A7
HICORN,954,2,A8
HICORN,982,2,B9
HICORN,972,2,B7
HICORN,962,2,B5
HICORN,970,2,B4
HICORN,992,2,B2
HICORN,964,2,C2
HICORN,879,2,C3
HICORN,885,2,C8
HICORN,050,2,C9
HICORN,978,2,D7
HICORN,960,2,D1
HICORN,743993,3,A1
HICORN,989,3,A2
HICORN,981,-3,A3
HICORN,968,3,A4
HICORN,977,3,A6
HICORN,888,3,A8
HICORN,982,3,A10
HICORN,955,3,B6
HICORN,962,3,B5
HICORN,744,3,B4
HICORN,970,3,C2
HICORN,959,3,C6
HICORN,978,3,D7
HICORN,972,3,D5
HICORN,964,3,D1
HICORN,997,3,E1
HICORN,992,3,E2
HICORN,899,3,E4
HICORN,967,3,E8
HICORN,877,-3,F6
HICORN,983,3,F5
HICORN,994,3,F3
HICORN,KING-166,-3,H5
HICORN,980,3,F1
HICORN,884,3,G1
HICORN,979,3,G3
HICORN,969732,3,J1
HICORN,381,3,J2
HICORN,726,3,J5
HICORN,291,3,J6
HICORN,733,3,J7
HICORN,749013,3,J9
HICORN,750269,3,I10
HICORN,730988,3,I4
HICORN,986,3,I3
HICORN,000,3,I2
HICORN,179,3,I1
HICORN,746,3,H1
HICORN,747,3,H2
HICORN,966,3,H3
HICORN,181,3,H4
HICORN,895,3,G10
HICORN,953,3,G9
HICORN,958,3,G7
HICORN,728,3,G4
HICOWS,088,1,C7
HICOWS,485,1,F2
HICOWS,425,1,H8
HICOWS,407,1,G9
HICOWS,483,1,I5
HICOWS,860,1,J4
HICOWS,411,1,J5
HICOWS,121,2,J4
HICOWS,860,2,J5
HICOWS,485,2,I4
HICOWS,407,2,I8
HICOWS,411,2,J8
HICOWS,483,2,F2
HICOWS,085,2,F8
HICOWS,102,2,C4
HICOWS,088,2,C5
HICOWS,481,2,B1
HICOWS,482,2,B2
HICOWS,411,3,J10
HICOWS,407,3,J5
HICOWS,485,3,G1
HICOWS,481,3,B3
HICOWS,651,3,A4
HICOWS,102,3,C7
HIDODD,253,1,J10
HIDODD,266,1,I9
HIDODD,471,1,D9
HIDODD,251,1,C9
HIDODD,461,1,A9
HIDODD,270,1,D8
HIDODD,271,1,G8
HIDODD,267,1,E7
HIDODD,KING-059,-1,B7
HIDODD,272,1,B6
HIDODD,356,1,J1
HIDODD,351,1,F2
HIDODD,145,1,E2
HIDODD,133,1,D2
HIDODD,369,1,J3
HIDODD,139,1,C4
HIDODD,371,1,C5
HIDODD,272,2,C6
HIDODD,356,2,G2
HIDODD,369,2,J3
HIDODD,128,2,B1
HIDODD,353,2,E4
HIDODD,137,2,D2
HIDODD,145,2,F2
HIDODD,141,2,J6
HIDODD,146,2,J1
HIDODD,375,2,A4
HIDODD,351,2,F1
HIDODD,133,2,C3
HIDODD,471,2,D10
HIDODD,461,2,A9
HIDODD,270,2,D9
HIDODD,265,2,E10
HIDODD,274,2,A2
HIDODD,371,2,J10
HIDODD,469,2,I9
HIDODD,271,2,H9
HIDODD,251,2,C9
HIDODD,459,2,D7
HIDODD,139,2,B5
HIDODD,475,2,A6
HIDODD,251,3,B7
HIDODD,475,3,A7
HIDODD,461,3,A8
HIDODD,265,3,E10
HIDODD,469,3,I9
HIDODD,271,3,H9
HIDODD,371,3,G9
HIDODD,259,3,F9
HIDODD,267,3,D6
HIDODD,270,3,C8
HIDODD,266,3,F8
HIDODD,272,3,C7
HIDODD,141,3,I6
HIDODD,353,3,H5
HIDODD,137,3,F5
HIDODD,139,3,C5
HIDODD,133,3,E4
HIDODD,146,3,A4
HIDODD,372,3,C3
HIDODD,356,3,G2
HIDODD,369,3,J1
HIDODD,145,3,F2
HISHRU,820,1,A8
HISHRU,817,1,C2
HISHRU,186,1,C5
HISHRU,811,1,D6
HISHRU,038,1,C8
HISHRU,816,1,E4
HISHRU,710,1,J10
HISHRU,147,1,J5
HISHRU,718,1,I7
HISHRU,368,1,I9
HISHRU,365,1,I10
HISHRU,701,1,G9
HISHRU,709,1,G10
HISHRU,374,1,F5
HISHRU,134,2,A9
HISHRU,820,2,A8
HISHRU,725,2,A5
HISHRU,132,2,A3
HISHRU,186,2,A2
HISHRU,817,2,C2
HISHRU,822,2,J10
HISHRU,034,2,J6
HISHRU,710,2,I10
HISHRU,147,2,J5
HISHRU,718,2,I7
HISHRU,816,2,J1
HISHRU,804,2,H3
HISHRU,821,2,H4
HISHRU,806,2,H6
HISHRU,374,2,G5
HISHRU,816,3,E2
HISHRU,822,3,G10
HISHRU,876,3,D10
HISHRU,374,3,G5
HISHRU,709,3,J10
HISHRU,804,3,I2
HISHRU,718,3,I7
HISHRU,368,3,H2
HISHRU,821,3,H5
HISHRU,034,3,H4
HISHRU,710,-3,H6
HISHRU,147,3,H8
HISHRU,134,3,A9
HISHRU,725,3,A6
HISHRU,186,3,A4
HISHRU,132,3,A3
HISHRU,817,3,B2
HISHRU,806,3,C8
HISQUE,003,1,H4
HISQUE,KING-075,-1,G8
HISQUE,KING-093,-1,I4
HISQUE,039,1,B8
HISQUE,199,1,A9
HISQUE,212,1,D9
HISQUE,476,1,F10
HISQUE,KING-085,-1,D2
HISQUE,195,2,A1
HISQUE,198,2,E4
HISQUE,476,2,E9
HISQUE,206,2,J2
HISQUE,208,2,I10
HISQUE,212,2,H8
HISQUE,199,3,B9
HISQUE,198,3,C2
HISQUE,196,3,C7
HISQUE,039,3,D9
HISQUE,476,3,E9
HISQUE,206,3,J4
HISQUE,003,3,H5
HISQUE,212,3,H8
HITEDD,343,1,J2
HITEDD,484,1,J4
HITEDD,077,1,J5
HITEDD,346,1,J7
HITEDD,203,1,I10
HITEDD,225,1,I9
HITEDD,204,1,H1
HITEDD,207,1,C2
HITEDD,210,1,E10
HITEDD,201,1,D3
HITEDD,223,1,G4
HITEDD,342,1,A9
HITEDD,340,1,A10
HITEDD,347,1,C8
HITEDD,213,1,F2
HITEDD,220,1,D2
HITEDD,205,1,D10
HITEDD,480,1,F5
HITEDD,343,2,J5
HITEDD,077,2,J6
HITEDD,346,2,J8
HITEDD,205,2,G6
HITEDD,449,2,G4
HITEDD,201,2,H1
HITEDD,445,2,A8
HITEDD,342,2,A10
HITEDD,340,2,B10
HITEDD,450,2,C1
HITEDD,443,2,C10
HITEDD,KING-023,-2,E10
HITEDD,207,2,F2
HITEDD,480,2,F5
HITEDD,225,2,F8
HITEDD,486,3,J9
HITEDD,077,3,J6
HITEDD,343,3,J5
HITEDD,223,3,J2
HITEDD,346,3,I9
HITEDD,065,3,I7
HITEDD,073,3,I6
HITEDD,204,3,I1
HITEDD,203,3,H10
HITEDD,449,3,G5
HITEDD,205,3,G6
HITEDD,445,3,A6
HITEDD,347,3,A8
HITEDD,342,3,B9
HITEDD,446,3,B4
HITEDD,443,3,C10
HITEDD,201,3,D5
HITEDD,480,3,G4
HIWALK,412,1,G3
HIWALK,115,1,F9
HIWALK,107,1,E7
HIWALK,408,1,H7
HIWALK,105,1,C3
HIWALK,106,1,F8
HIWALK,001,1,I10
HIWALK,043,1,I1
HIWALK,187,1,J8
HIWALK,194,1,H3
HIWALK,015,1,C7
HIWALK,200,1,B9
HIWALK,408,2,I8
HIWALK,401,2,H10
HIWALK,412,2,H6
HIWALK,105,2,A5
HIWALK,115,2,C10
HIWALK,200,2,C9
HIWALK,106,2,C8
HIWALK,178,2,D1
HIWALK,107,2,D6
HIWALK,015,2,D7
HIWALK,408,3,I8
HIWALK,001,3,H10
HIWALK,190,3,H2
HIWALK,194,3,G3
HIWALK,037,3,F5
HIWALK,107,3,E5
HIWALK,015,3,B9
HIWALK,115,3,B9
HIWALK,120,3,D3
HIWALK,412,3,D6
HIWALK,200,3,D9
MIXBUS,500,1,D3
MIXBUS,334,1,F3
MIXBUS,165,1,I8
MIXBUS,246,1,H1
MIXBUS,241,2,D3
MIXBUS,226,2,F3
MIXBUS,288,2,J6
MIXBUS,499,2,J7
MIXBUS,328,2,J10
MIXBUS,389,2,F2
MIXBUS,241,3,D3
MIXBUS,499,3,J3
MIXBUS,298,3,J5
MIXBUS,328,3,J6
MIXBUS,495,3,J8
MIXBUS,498,3,J10
MIXBUT,250058,1,B7
MIXBUT,890090,1,C10
MIXBUT,097090,1,J8
MIXBUT,074079,1,H2
MIXBUT,070078,1,J10
MIXBUT,083076,1,I5
MIXBUT,059087,1,H10
MIXBUT,250058,2,D2
MIXBUT,097090,2,F2
MIXBUT,160175,2,E2
MIXBUT,074079,2,G1
MIXBUT,890090,2,J2
MIXBUT,059087,2,I2
MIXBUT,097090,3,D3
MIXBUT,056075,3,F3
MIXBUT,095063,3,J7
MIXBUT,890090,3,I2
MIXBUT,059087,3,H1
MIXBUT,074079,3,H2
MIXBUT,250058,3,H3
MIXBUT,160175,3,A3
MIXBUT,156429,3,A6
MIXBUT,435437,3,B1
MIXBUT,444170,3,C4
MIXDP2,173,1,I2
MIXDP2,130,1,I7
MIXDP2,306,1,J3
MIXDP2,319,2,A8
MIXDP2,306,2,D2
MIXDP2,306,3,J2
MIXDP2,143,3,I2
MIXMID,708,1,A4
MIXMID,835,1,B6
MIXMID,370,1,C1
MIXMID,834,1,C10
MIXMID,836,1,D6
MIXMID,711,1,E1
MIXMID,900B,1,I9
MIXMID,738,1,H1
MIXMID,737,1,F3
MIXMID,849,2,J2
MIXMID,831,2,I9
MIXMID,841,2,I8
MIXMID,840,2,I6
MIXMID,738,2,I2
MIXMID,737,2,H1
MIXMID,834,2,H10
MIXMID,952,2,A4
MIXMID,835,2,B10
MIXMID,708,2,B5
MIXMID,370,2,C1
MIXMID,836,2,C7
MIXMID,711,2,E2
MIXMID,952,3,F3
MIXMID,370,3,E3
MIXMID,738,3,F5
MIXMID,834,3,D10
MIXMID,708,3,B5
MIXMID,835,3,A7
MIXMID,711,3,A4
MIXMID,836,3,B10
MIXMID,740,3,B6
MIXMID,840,3,J7
MIXMID,841,3,I9
MIXMID,813,3,I8
MIXMID,849,3,I2
MIXMID,737,3,H1
MIXMIX,390,1,B10
MIXMIX,330,1,D10
MIXMIX,337,1,E2
MIXMIX,428,1,F1
MIXMIX,442,1,E7
MIXMIX,390,2,C10
MIXMIX,337,2,E3
MIXMIX,384,2,J7
MIXMIX,428,2,H1
MIXMIX,442,2,H5
MIXMIX,442,3,D6
MIXMIX,044,3,I10
MIXMIX,428,3,I1
MIXMIX,337,3,E2
MIXMOR,716,1,C6
MIXMOR,712,1,D10
MIXMOR,713,1,D8
MIXMOR,041040,1,E8
MIXMOR,703,1,E10
MIXMOR,707,1,F8
MIXMOR,706,1,F2
MIXMOR,313,1,J4
MIXMOR,310,1,J2
MIXMOR,323,1,I1
MIXMOR,324,1,H6
MIXMOR,247B,1,H9
MIXMOR,311,1,G6
MIXMOR,232,1,G1
MIXMOR,671,2,A2
MIXMOR,009046,2,A5
MIXMOR,665,2,C7
MIXMOR,385,2,C3
MIXMOR,041040,2,E8
MIXMOR,703,2,E9
MIXMOR,659,2,E10
MIXMOR,310,2,H9
MIXMOR,324,2,H6
MIXMOR,668,2,H3
MIXMOR,232,2,H1
MIXMOR,286,2,I5
MIXMOR,423,2,J9
MIXMOR,414,2,B5
MIXMOR,712,2,B7
MIXMOR,311,2,D8
MIXMOR,713,2,D7
MIXMOR,706,2,F2
MIXMOR,707,2,G8
MIXMOR,313,2,J8
MIXMOR,671,3,A2
MIXMOR,009046,3,A5
MIXMOR,667,3,C4
MIXMOR,674,3,C6
MIXMOR,712,3,C9
MIXMOR,385,-3,E3
MIXMOR,703,3,E10
MIXMOR,313,3,J5
MIXMOR,423,3,J9
MIXMOR,400294,3,J10
MIXMOR,716,3,B4
MIXMOR,665,3,B8
MIXMOR,713,3,D7
MIXMOR,659,3,D10
MIXMOR,232,3,F4
MIXMOR,311,3,F6
MIXMOR,041040,3,F8
MIXMOR,221,3,H3
MIXMOR,286,-3,H4
MIXMOR,324,3,H8
MIXMOR,707,3,I9
MIXMOR,323,3,I3
MIXMOR,668,-3,I5
MIXRAV,024,1,D2
MIXRAV,005,1,E2
MIXRAV,028,1,E1
MIXRAV,049,1,C1
MIXRAV,KING-074,-1,J1
MIXRAV,392,1,A1
MIXRAV,380,1,B1
MIXRAV,387,1,B6
MIXRAV,140,1,I3
MIXRAV,367,1,F3
MIXRAV,361,2,A1
MIXRAV,366,2,A2
MIXRAV,380,2,A5
MIXRAV,387,2,A10
MIXRAV,020,2,J2
MIXRAV,049,2,I10
MIXRAV,002,2,G8
MIXRAV,367,2,G3
MIXRAV,140,2,G2
MIXRAV,005,2,E2
MIXRAV,285,2,E9
MIXRAV,028,2,C1
MIXRAV,024,2,C4
MIXRAV,380,3,B1
MIXRAV,366,3,B3
MIXRAV,387,3,A3
MIXRAV,016358,3,J8
MIXRAV,367,3,I4
MIXRAV,020,3,I1
MIXRAV,361,3,H10
MIXRAV,140,3,G6
MIXRAV,005,3,E2
MIXRAV,049,3,D2
MIXRAV,028,3,D1
MIXRAV,285,3,G8
MIXRIV,455,1,A10
MIXRIV,252,1,G6
MIXRIV,126,1,J9
MIXRIV,416,1,H8
MIXRIV,252,2,E6
MIXRIV,460,2,E4
MIXRIV,416,3,J10
MIXRIV,460,3,E6
MIXRIV,455,3,A10
MIXRIV,252,3,D5
MIXWAT,474,1,E4
MIXWAT,176,1,F5
MIXWAT,329,1,J10
MIXWAT,336,1,J4
MIXWAT,474,2,F3
MIXWAT,336,2,J6
MIXWAT,474,3,B8
MIXWAT,336,3,I7
MIXWAT,329,3,G6
