site,evc
MIXBUT,121.99999999860303
MIXBUT,122.00000000000001
MIXBUT,102.00000000121072
MIXBUT,102
MIXBUT,102.99999999994567
MIXBUT,104.00000000000776
MIXBUT,105.00000000022507
MIXBUT,105
MIXBUT,105.99999999954986
MIXBUT,104.00000000017074
MIXBUT,103.99999999999999
MIXBUT,121.9999999923321
MIXBUT,121.99999999793559
MIXBUT,104.00000000195577
MIXBUT,103.00000000011642
MIXBUT,103.00000000000001
MIXBUT,114.99999999860302
MIXBUT,121.99999999750095
MIXBUT,122.00000000000003
MIXBUT,122
MIXBUT,102.00000000090805
MIXBUT,102.00000000013192
MIXBUT,103.00000000010866
MIXBUT,104.99999999979822
MIXBUT,105.99999999977493
MIXBUT,105.00000000009314
MIXBUT,105
MIXBUT,104.0000000000776
MIXBUT,103.99999999999999
MIXBUT,104.99999999975165
MIXBUT,114.99999999741557
MIXBUT,104.00000000058984
MIXBUT,103.00000000003104
MIXBUT,103.00000000017852
MIXBUT,114.99999999934806
MIXBUT,114.99999999999999
MIXBUT,121.99999999929376
MIXBUT,122.00000000000001
MIXBUT,102.00000000024833
MIXBUT,103.00000000006209
MIXBUT,104.0000000001785
MIXBUT,104.99999999993015
MIXBUT,105.00000000000001
MIXBUT,105.00000000000001
MIXBUT,105
MIXBUT,104.00000000014745
MIXBUT,104
MIXBUT,104
MIXBUT,104.00000000034147
MIXBUT,103.00000000026387
MIXBUT,103.00000000024835
MIXBUT,103.99999999963522
MIXBUT,121.99999999818394
MIXBUT,115.00000000195577
MIXBUT,121.99999999923945
MIXBUT,122.00000000000001
MIXBUT,104
MIXBUT,102.99999999993015
MIXBUT,103.99999999953434
MIXBUT,104.99999999994569
MIXBUT,105.00000000003881
MIXBUT,105.00000000013195
MIXBUT,105
MIXBUT,105.00000000000001
MIXBUT,105
MIXBUT,104.00000000024059
MIXBUT,104
MIXBUT,104.99999999988358
MIXBUT,104.00000000006985
MIXBUT,104
MIXBUT,103.00000000036476
MIXBUT,121.99999999703529
MIXBUT,122.00000000000001
MIXBUT,122.00000000000001
MIXBUT,122.00000000000001
MIXBUT,103.99999999982926
MIXBUT,102.00000000017074
MIXBUT,103.00000000018626
MIXBUT,104.99999999978269
MIXBUT,105.99999999984477
MIXBUT,106
MIXBUT,105.00000000022507
MIXBUT,105
MIXBUT,105
MIXBUT,105.00000000108656
MIXBUT,104.00000000013195
MIXBUT,104.99999999963524
MIXBUT,104.00000000009314
MIXBUT,104.00000000025612
MIXBUT,104.00000000006209
MIXBUT,104
MIXBUT,121.99999999231659
MIXBUT,121.99999999804423
MIXBUT,121.99999999622817
MIXBUT,102.00000000058984
MIXBUT,104.00000000000774
MIXBUT,104.99999999989134
MIXBUT,105
MIXBUT,105.99999999966629
MIXBUT,105.99999999967403
MIXBUT,105.00000000003105
MIXBUT,105
MIXBUT,114.99999999937911
MIXBUT,104.00000000096237
MIXBUT,103.99999999976717
MIXBUT,103.9999999998603
MIXBUT,104.99999999978269
MIXBUT,104.99999999976717
MIXBUT,104.00000000006985
MIXBUT,104.00000000013969
MIXBUT,104
MIXBUT,104.00000000023283
