site,severity,date,day,trap,indID,species,binomial,binomial_short,common_name,family,age,recap,weight,comments
HIWALK,high,2017-07-12,2,C10,115,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
HIWALK,high,2017-07-12,2,C9,200,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,30,very pregnant
HIWALK,high,2017-07-12,2,C8,106,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,early pregnancy
HIWALK,high,2017-07-12,2,C6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,high,2017-07-12,2,D1,178,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,23,NA
HIWALK,high,2017-07-12,2,D6,107,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,early pregnancy
HIWALK,high,2017-07-12,2,D7,015,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,20,NA
HIWALK,high,2017-07-12,2,D9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,high,2017-07-13,3,J10,NA,MISS,NA,NA,NA,NA,NA,NA,NA,trap sprung but door jammed open
HIWALK,high,2017-07-13,3,I8,408,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,already had 1 brood
HIWALK,high,2017-07-13,3,H10,001,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,24,NA
HIWALK,high,2017-07-13,3,H2,190,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
HIWALK,high,2017-07-13,3,G3,194,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,20,NA
HIWALK,high,2017-07-13,3,F5,037,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
HIWALK,high,2017-07-13,3,E5,107,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
HIWALK,high,2017-07-13,3,B8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,high,2017-07-13,3,B9,015,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,two mice in same trap
HIWALK,high,2017-07-13,3,B9,115,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,two mice in same trap
HIWALK,high,2017-07-13,3,B10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,high,2017-07-13,3,D3,120,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,21,NA
HIWALK,high,2017-07-13,3,D6,412,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
HIWALK,high,2017-07-13,3,D9,200,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,25,gave birth to 1 pinkie while in hand and escaped; pinkie dispatched
MIXBUS,mod,2017-07-25,1,B8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,tilted upward/off ground
MIXBUS,mod,2017-07-25,1,B4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,tilted off ground
MIXBUS,mod,2017-07-25,1,B2,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-25,1,B1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-25,1,D10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,rolled; possibly bit; still functional
MIXBUS,mod,2017-07-25,1,D6,309,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,N,525,NA
MIXBUS,mod,2017-07-25,1,D3,500,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,22,NA
MIXBUS,mod,2017-07-25,1,D2,349,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,54,NA
MIXBUS,mod,2017-07-25,1,E5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-25,1,F3,334,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,11,NA
MIXBUS,mod,2017-07-25,1,G4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,treadle blocked by beetles
MIXBUS,mod,2017-07-25,1,J2,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-25,1,J4,322,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,S,N,57,NA
MIXBUS,mod,2017-07-25,1,J5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped; very likely TAQU
MIXBUS,mod,2017-07-25,1,J6,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-25,1,J9,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-25,1,J10,NA,SPRU,NA,NA,NA,NA,NA,N,9,escaped
MIXBUS,mod,2017-07-25,1,I8,165,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,10,check lengths if recaptured
MIXBUS,mod,2017-07-25,1,I6,316,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,100,NA
MIXBUS,mod,2017-07-25,1,I5,NA,MISS,NA,NA,NA,NA,NA,NA,NA,wasn't set after prebaiting
MIXBUS,mod,2017-07-25,1,I1,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-25,1,H1,246,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,11,NA
MIXBUS,mod,2017-07-25,1,H6,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-26,2,A5,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle stuck
MIXBUS,mod,2017-07-26,2,A8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-26,2,B9,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle stuck with 6 beetles
MIXBUS,mod,2017-07-26,2,B7,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-26,2,B6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,mod,2017-07-26,2,C2,NA,MISS,NA,NA,NA,NA,NA,NA,NA,replace trap
MIXBUS,mod,2017-07-26,2,D3,241,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,9,escaped; blind in one eye
MIXBUS,mod,2017-07-26,2,E1,349,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,56,NA
MIXBUS,mod,2017-07-26,2,F3,226,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,12,NA
MIXBUS,mod,2017-07-26,2,J4,494,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,88,NA
MIXBUS,mod,2017-07-26,2,J6,288,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,4,tagged right ear; very small
MIXBUS,mod,2017-07-26,2,J7,499,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,16,NA
MIXBUS,mod,2017-07-26,2,J10,328,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,9,NA
MIXBUS,mod,2017-07-26,2,F2,389,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXBUS,mod,2017-07-26,2,E3,309,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,Y,555,NA
MIXBUS,mod,2017-07-27,3,A8,230,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,89,NA
MIXBUS,mod,2017-07-27,3,A10,247,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,S,N,43,NA
MIXBUS,mod,2017-07-27,3,C7,309,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,Y,525,NA
MIXBUS,mod,2017-07-27,3,C10,303,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,S,N,46,right ear tagged
MIXBUS,mod,2017-07-27,3,D3,241,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,16,blind mouse from earlier
MIXBUS,mod,2017-07-27,3,J3,499,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXBUS,mod,2017-07-27,3,J5,298,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXBUS,mod,2017-07-27,3,J6,328,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,7,NA
MIXBUS,mod,2017-07-27,3,J8,495,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXBUS,mod,2017-07-27,3,J10,498,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXBUS,mod,2017-07-27,3,I7,494,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,Y,91,NA
MIXBUS,mod,2017-07-27,3,F10,493,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,59,NA
MIXBUT,mod,2017-06-27,1,C4,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-27,1,B7,250058,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,26,NA
MIXBUT,mod,2017-06-27,1,C5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-27,1,C10,890090,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,27,NA
MIXBUT,mod,2017-06-27,1,D1,NA,SPRU,NA,NA,NA,NA,NA,N,67,escaped from bag while measuring weight
MIXBUT,mod,2017-06-27,1,J6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-27,1,J8,097090,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,27,NA
MIXBUT,mod,2017-06-27,1,H2,074079,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
MIXBUT,mod,2017-06-27,1,J10,070078,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,17,NA
MIXBUT,mod,2017-06-27,1,I5,083076,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXBUT,mod,2017-06-27,1,H10,059087,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,21,NA
MIXBUT,mod,2017-06-28,2,A2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,D1,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,D2,250058,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXBUT,mod,2017-06-28,2,F2,097090,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,NA,3 pinkies in trap; still in labor
MIXBUT,mod,2017-06-28,2,E2,160175,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXBUT,mod,2017-06-28,2,E4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,F6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,F8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,G1,074079,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXBUT,mod,2017-06-28,2,G2,055071,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,N,510,NA
MIXBUT,mod,2017-06-28,2,J2,890090,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXBUT,mod,2017-06-28,2,I10,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,I9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,I8,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-28,2,I2,059087,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,22,NA
MIXBUT,mod,2017-06-28,2,F4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,D1,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,D2,081091,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,79,NA
MIXBUT,mod,2017-06-29,3,D3,097090,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,21,NA
MIXBUT,mod,2017-06-29,3,E9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,E7,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,E5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,F3,056075,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,19,NA
MIXBUT,mod,2017-06-29,3,J7,095063,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXBUT,mod,2017-06-29,3,J9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,I3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,I2,890090,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXBUT,mod,2017-06-29,3,H1,059087,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXBUT,mod,2017-06-29,3,H2,074079,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXBUT,mod,2017-06-29,3,H3,250058,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,20,NA
MIXBUT,mod,2017-06-29,3,A3,160175,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXBUT,mod,2017-06-29,3,A6,156429,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXBUT,mod,2017-06-29,3,B1,435437,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
MIXBUT,mod,2017-06-29,3,C2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,mod,2017-06-29,3,C4,444170,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXDP2,mod,2017-08-01,1,A3,NA,MISS,NA,NA,NA,NA,NA,NA,NA,prebaited; but no fluff added and treadle not set
MIXDP2,mod,2017-08-01,1,E1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,trap replaced
MIXDP2,mod,2017-08-01,1,I2,173,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,really bad tag; ripped out the first time
MIXDP2,mod,2017-08-01,1,J2,NA,SPRU,NA,NA,NA,NA,NA,N,NA,escaped
MIXDP2,mod,2017-08-01,1,I7,130,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,13,NA
MIXDP2,mod,2017-08-01,1,J3,306,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXDP2,mod,2017-08-01,1,J5,127,NEFU,Neotoma fuscipes,N. fuscipes,Dusky-footed woodrat,Cricetidae,A,N,130,ripped ear; put into right ear
MIXDP2,mod,2017-08-02,2,A8,319,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,19,NA
MIXDP2,mod,2017-08-02,2,D2,306,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,26,NA
MIXDP2,mod,2017-08-02,2,I10,KING-072,SOTR,Sorex trowbridgii,S. trowbridgii,Trowbridge's shrew,Soricidae,S,N,NA,dead; double check at camp
MIXDP2,mod,2017-08-02,2,J1,NA,SPRU,NA,NA,NA,NA,NA,Y,15,escaped before reading tag number
MIXDP2,mod,2017-08-02,2,J5,127,NEFU,Neotoma fuscipes,N. fuscipes,Dusky-footed woodrat,Cricetidae,A,Y,120,NA
MIXDP2,mod,2017-08-02,2,F8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,mod,2017-08-03,3,D8,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,mod,2017-08-03,3,J3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,mod,2017-08-03,3,H9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,mod,2017-08-03,3,J5,127,NEFU,Neotoma fuscipes,N. fuscipes,Dusky-footed woodrat,Cricetidae,A,Y,119,NA
MIXDP2,mod,2017-08-03,3,J2,306,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXDP2,mod,2017-08-03,3,I2,143,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,15,ripped ear during ear tag; tagged right ear
MIXMID,mod,2017-08-23,1,A4,708,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMID,mod,2017-08-23,1,B6,835,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,19,NA
MIXMID,mod,2017-08-23,1,C1,370,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,15,NA
MIXMID,mod,2017-08-23,1,C10,834,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXMID,mod,2017-08-23,1,D6,836,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,24,soon to give birth
MIXMID,mod,2017-08-23,1,E1,711,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMID,mod,2017-08-23,1,J4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,mod,2017-08-23,1,I9,900B,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,12,NA
MIXMID,mod,2017-08-23,1,I2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped
MIXMID,mod,2017-08-23,1,H1,738,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMID,mod,2017-08-23,1,F3,737,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
MIXMID,mod,2017-08-24,2,J2,849,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,14,NA
MIXMID,mod,2017-08-24,2,I9,831,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,13,NA
MIXMID,mod,2017-08-24,2,I8,841,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,16,NA
MIXMID,mod,2017-08-24,2,I6,840,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,17,NA
MIXMID,mod,2017-08-24,2,I2,738,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,tail looked like it had been snapped in trap; thus it is shorter
MIXMID,mod,2017-08-24,2,H1,737,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,12,NA
MIXMID,mod,2017-08-24,2,H10,834,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXMID,mod,2017-08-24,2,A4,952,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXMID,mod,2017-08-24,2,B10,835,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXMID,mod,2017-08-24,2,B5,708,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,couldn't get mouse to straighten properly for body length
MIXMID,mod,2017-08-24,2,C1,370,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXMID,mod,2017-08-24,2,C7,836,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,24,NA
MIXMID,mod,2017-08-24,2,E2,711,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXMID,mod,2017-08-24,2,F1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,mod,2017-08-25,3,F3,952,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXMID,mod,2017-08-25,3,E3,370,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXMID,mod,2017-08-25,3,F5,738,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,cut tail from yesterday; still in pain
MIXMID,mod,2017-08-25,3,E9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,mod,2017-08-25,3,D10,834,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,weird yellow sticky discharge and will give birth soon
MIXMID,mod,2017-08-25,3,B5,708,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXMID,mod,2017-08-25,3,A9,741,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,S,N,61,NA
MIXMID,mod,2017-08-25,3,A7,835,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXMID,mod,2017-08-25,3,A4,711,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,14,NA
MIXMID,mod,2017-08-25,3,B10,836,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXMID,mod,2017-08-25,3,B6,740,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,13,NA
MIXMID,mod,2017-08-25,3,J7,840,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,17,NA
MIXMID,mod,2017-08-25,3,I9,841,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXMID,mod,2017-08-25,3,I8,813,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,12,NA
MIXMID,mod,2017-08-25,3,I3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,mod,2017-08-25,3,I2,849,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXMID,mod,2017-08-25,3,H1,737,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,12,NA
MIXMIX,mod,2017-07-11,1,B10,390,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXMIX,mod,2017-07-11,1,D10,330,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
MIXMIX,mod,2017-07-11,1,E2,337,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,23,NA
MIXMIX,mod,2017-07-11,1,J5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-11,1,J6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-11,1,I10,172,PEBO,Peromyscus boylii,P. boylii,Brush mouse,Cricetidae,A,N,16,NA
MIXMIX,mod,2017-07-11,1,I8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-11,1,H1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-11,1,F1,428,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,28,NA
MIXMIX,mod,2017-07-11,1,E10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-11,1,E7,442,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,12,NA
MIXMIX,mod,2017-07-12,2,A10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-12,2,C10,390,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXMIX,mod,2017-07-12,2,E3,337,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,24,NA
MIXMIX,mod,2017-07-12,2,J5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-12,2,J7,384,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMIX,mod,2017-07-12,2,H1,428,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,28,NA
MIXMIX,mod,2017-07-12,2,H5,442,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,12,NA
MIXMIX,mod,2017-07-12,2,G3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-13,3,A3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-13,3,C10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-13,3,D6,442,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,12,NA
MIXMIX,mod,2017-07-13,3,I10,044,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,19,NA
MIXMIX,mod,2017-07-13,3,I3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-13,3,I2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-13,3,I1,428,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,20,NA
MIXMIX,mod,2017-07-13,3,H1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
